blancos,desCandidatura,codDepartamento,desZona,desDistrito,desDepartamento,nulos,orden,totProg,codEleccion,desPartido,votos,codZona,codLocal,numMesa,sigPartido,codDistrito,idLista,desLocal,numLista
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,8,123,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,10,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,9,123,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,3,1,10,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,10,123,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,5,3,1,10,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,1,116,18,PARTIDO COLORADO,44,3,1,11,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,2,116,18,ALIANZA GANAR,56,3,1,11,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,3,116,18,PARTIDO FRENTE AMPLIO,0,3,1,11,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,4,116,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,3,3,1,11,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,5,116,18,MOVIMIENTO SOBERANIA NACIONAL,0,3,1,11,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,6,116,18,PARTIDO VERDE PARAGUAY,6,3,1,11,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,7,116,18,MOVIMIENTO RESERVA PATRIOTICA,1,3,1,11,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,8,116,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,11,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,9,116,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,3,1,11,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,10,116,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,2,3,1,11,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,1,113,18,PARTIDO COLORADO,57,3,1,12,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,2,113,18,ALIANZA GANAR,45,3,1,12,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,3,113,18,PARTIDO FRENTE AMPLIO,0,3,1,12,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,4,113,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,3,1,12,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,5,113,18,MOVIMIENTO SOBERANIA NACIONAL,0,3,1,12,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,6,113,18,PARTIDO VERDE PARAGUAY,2,3,1,12,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,7,113,18,MOVIMIENTO RESERVA PATRIOTICA,2,3,1,12,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,8,113,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,12,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,9,113,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,3,1,12,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,10,113,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,1,12,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,1,121,18,PARTIDO COLORADO,58,3,1,13,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,2,121,18,ALIANZA GANAR,37,3,1,13,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,3,121,18,PARTIDO FRENTE AMPLIO,0,3,1,13,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,4,121,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,7,3,1,13,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,5,121,18,MOVIMIENTO SOBERANIA NACIONAL,0,3,1,13,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,6,121,18,PARTIDO VERDE PARAGUAY,6,3,1,13,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,7,121,18,MOVIMIENTO RESERVA PATRIOTICA,1,3,1,13,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,8,121,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,13,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,9,121,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,3,1,13,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,10,10,121,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,1,13,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,1,140,18,PARTIDO COLORADO,68,3,1,15,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,2,140,18,ALIANZA GANAR,51,3,1,15,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,3,140,18,PARTIDO FRENTE AMPLIO,3,3,1,15,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,4,140,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,3,3,1,15,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,5,140,18,MOVIMIENTO SOBERANIA NACIONAL,2,3,1,15,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,6,140,18,PARTIDO VERDE PARAGUAY,5,3,1,15,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,7,140,18,MOVIMIENTO RESERVA PATRIOTICA,0,3,1,15,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,8,140,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,15,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,9,140,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,3,1,15,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,10,140,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,1,3,1,15,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,1,126,18,PARTIDO COLORADO,79,3,1,16,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,2,126,18,ALIANZA GANAR,36,3,1,16,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,3,126,18,PARTIDO FRENTE AMPLIO,0,3,1,16,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,4,126,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,3,1,16,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,5,126,18,MOVIMIENTO SOBERANIA NACIONAL,0,3,1,16,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,6,126,18,PARTIDO VERDE PARAGUAY,2,3,1,16,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,7,126,18,MOVIMIENTO RESERVA PATRIOTICA,0,3,1,16,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,8,126,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,3,1,16,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,9,126,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,2,3,1,16,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,10,126,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,2,3,1,16,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,1,129,18,PARTIDO COLORADO,75,3,1,17,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,2,129,18,ALIANZA GANAR,39,3,1,17,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,3,129,18,PARTIDO FRENTE AMPLIO,0,3,1,17,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,4,129,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,3,1,17,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,5,129,18,MOVIMIENTO SOBERANIA NACIONAL,0,3,1,17,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,6,129,18,PARTIDO VERDE PARAGUAY,6,3,1,17,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,7,129,18,MOVIMIENTO RESERVA PATRIOTICA,2,3,1,17,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,8,129,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,3,1,17,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,9,129,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,3,1,17,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,3,10,129,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,1,17,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,1,125,18,PARTIDO COLORADO,67,3,1,18,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,2,125,18,ALIANZA GANAR,39,3,1,18,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,3,125,18,PARTIDO FRENTE AMPLIO,1,3,1,18,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,4,125,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,3,3,1,18,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,5,125,18,MOVIMIENTO SOBERANIA NACIONAL,2,3,1,18,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,6,125,18,PARTIDO VERDE PARAGUAY,4,3,1,18,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,7,125,18,MOVIMIENTO RESERVA PATRIOTICA,0,3,1,18,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,8,125,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,18,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,9,125,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,3,1,18,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
3,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,10,125,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,1,18,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,1,132,18,PARTIDO COLORADO,65,3,1,19,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,2,132,18,ALIANZA GANAR,52,3,1,19,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,3,132,18,PARTIDO FRENTE AMPLIO,1,3,1,19,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,4,132,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,0,3,1,19,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,5,132,18,MOVIMIENTO SOBERANIA NACIONAL,1,3,1,19,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,6,132,18,PARTIDO VERDE PARAGUAY,6,3,1,19,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,7,132,18,MOVIMIENTO RESERVA PATRIOTICA,1,3,1,19,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,8,132,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,1,19,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,9,132,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,0,3,1,19,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,10,132,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,1,19,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,1,139,18,PARTIDO COLORADO,73,3,1,20,ANR,0,1,COLEGIO NAC. PEDRO P. PEÑA,1
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,2,139,18,ALIANZA GANAR,52,3,1,20,GANAR,0,2,COLEGIO NAC. PEDRO P. PEÑA,5
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,3,139,18,PARTIDO FRENTE AMPLIO,1,3,1,20,PFA,0,3,COLEGIO NAC. PEDRO P. PEÑA,12
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,4,139,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,1,3,1,20,MNAP,0,4,COLEGIO NAC. PEDRO P. PEÑA,15
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,5,139,18,MOVIMIENTO SOBERANIA NACIONAL,0,3,1,20,SN,0,5,COLEGIO NAC. PEDRO P. PEÑA,22
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,6,139,18,PARTIDO VERDE PARAGUAY,4,3,1,20,PVP,0,6,COLEGIO NAC. PEDRO P. PEÑA,23
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,7,139,18,MOVIMIENTO RESERVA PATRIOTICA,0,3,1,20,MRP,0,7,COLEGIO NAC. PEDRO P. PEÑA,30
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,8,139,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,1,3,1,20,PSDH,0,8,COLEGIO NAC. PEDRO P. PEÑA,45
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,9,139,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,3,1,20,PMPP,0,9,COLEGIO NAC. PEDRO P. PEÑA,50
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,4,10,139,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,1,20,UNAMONOS,0,10,COLEGIO NAC. PEDRO P. PEÑA,60
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,1,130,18,PARTIDO COLORADO,71,3,2,1,ANR,0,1,COL. SUB. SAN CLEMENTE MARIA,1
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,2,130,18,ALIANZA GANAR,43,3,2,1,GANAR,0,2,COL. SUB. SAN CLEMENTE MARIA,5
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,3,130,18,PARTIDO FRENTE AMPLIO,1,3,2,1,PFA,0,3,COL. SUB. SAN CLEMENTE MARIA,12
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,4,130,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,3,2,1,MNAP,0,4,COL. SUB. SAN CLEMENTE MARIA,15
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,5,130,18,MOVIMIENTO SOBERANIA NACIONAL,1,3,2,1,SN,0,5,COL. SUB. SAN CLEMENTE MARIA,22
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,6,130,18,PARTIDO VERDE PARAGUAY,8,3,2,1,PVP,0,6,COL. SUB. SAN CLEMENTE MARIA,23
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,7,130,18,MOVIMIENTO RESERVA PATRIOTICA,1,3,2,1,MRP,0,7,COL. SUB. SAN CLEMENTE MARIA,30
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,8,130,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,2,1,PSDH,0,8,COL. SUB. SAN CLEMENTE MARIA,45
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,9,130,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,3,2,1,PMPP,0,9,COL. SUB. SAN CLEMENTE MARIA,50
0,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,2,10,130,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,2,1,UNAMONOS,0,10,COL. SUB. SAN CLEMENTE MARIA,60
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,1,148,18,PARTIDO COLORADO,76,3,2,2,ANR,0,1,COL. SUB. SAN CLEMENTE MARIA,1
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,2,148,18,ALIANZA GANAR,49,3,2,2,GANAR,0,2,COL. SUB. SAN CLEMENTE MARIA,5
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,3,148,18,PARTIDO FRENTE AMPLIO,1,3,2,2,PFA,0,3,COL. SUB. SAN CLEMENTE MARIA,12
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,4,148,18,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,2,3,2,2,MNAP,0,4,COL. SUB. SAN CLEMENTE MARIA,15
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,5,148,18,MOVIMIENTO SOBERANIA NACIONAL,2,3,2,2,SN,0,5,COL. SUB. SAN CLEMENTE MARIA,22
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,6,148,18,PARTIDO VERDE PARAGUAY,7,3,2,2,PVP,0,6,COL. SUB. SAN CLEMENTE MARIA,23
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,7,148,18,MOVIMIENTO RESERVA PATRIOTICA,2,3,2,2,MRP,0,7,COL. SUB. SAN CLEMENTE MARIA,30
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,8,148,18,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,0,3,2,2,PSDH,0,8,COL. SUB. SAN CLEMENTE MARIA,45
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,9,148,18,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,1,3,2,2,PMPP,0,9,COL. SUB. SAN CLEMENTE MARIA,50
2,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,6,10,148,18,MOVIMIENTO CIVICO NACIONAL UNAMONOS,0,3,2,2,UNAMONOS,0,10,COL. SUB. SAN CLEMENTE MARIA,60
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,9,1,155,18,PARTIDO COLORADO,78,3,2,4,ANR,0,1,COL. SUB. SAN CLEMENTE MARIA,1
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,9,2,155,18,ALIANZA GANAR,51,3,2,4,GANAR,0,2,COL. SUB. SAN CLEMENTE MARIA,5
1,PRESIDENTE DE LA REPUBLICA,0,SAN ROQUE,ASUNCION,CAPITAL,9,3,155,18,PARTIDO FRENTE AMPLIO,3,3,2,4,PFA,0,3,COL. SUB. SAN CLEMENTE MARIA,12
